"Ordem","Material","Texto breve material","Centro","Motivo do movimento","Centro custo","Qtd.  UM registro","Montante em MI","Depósito","Tipo de movimento","Estoque especial","Doc.material","Item doc.material","Data de lançamento","UM registro","Pedido","Texto cab.documento","Hora do registro","Lote","Referência","Txt.tipo movimento","Quantidade","Nome do usuário","Fornecedor",
"","31_000001959","INSERTO TNGA 160408-HTI 05T","3110","0","3100474","-6","-110.82","1070","201","","4920171938","1","2025-07-16","PC","","","09:50:41","","","SM para centro custo","-6","310001144","",
"","31_000028671","INSERTO TNMG 160412 SA MC6115","3110","0","3100126","-1","-16.59","1070","201","","4919573957","1","2025-07-05","PC","","","09:49:59","","","SM para centro custo","-1","310001144","",
"","31_000024583-R","BROCA ESC. MD D4,20x14 (24583-AFIADA)","3110","0","3100126","-3","0","1070","201","","4919779669","1","2025-07-09","PC","","","09:49:38","","","SM para centro custo","-3","310001144","",
"","31_000022678","GRAMPO GR002 CCK13 P/ MTJNR/L","3110","0","3100148","-2","-295.20","1070","201","","4920887714","4","2025-07-29","PC","","","09:49:04","","","SM para centro custo","-2","310001144","",
"","31_000022679","MOLA MOLO1 ( MES2 ) p/ MTJNR/L","3110","0","3100148","-2","-5.28","1070","201","","4920887714","5","2025-07-29","PC","","","09:49:04","","","SM para centro custo","-2","310001144","",
"","31_000022680","PARAFUSO PS05.050.250 (SCLS105) MTJNR/L","3110","0","3100148","-2","-61.16","1070","201","","4920887714","6","2025-07-29","PC","","","09:49:04","","","SM para centro custo","-2","310001144","",
"","31_000026634","CALÇO P/PORTA FERR. WPSWN 43","3110","0","3100148","-2","-57.90","1070","201","","4920887714","1","2025-07-29","PC","","","09:49:04","","","SM para centro custo","-2","310001144","",
"","31_000026635","PINO DO CALÇO CCP34 ) p/ MWLNR/L","3110","0","3100148","-2","-60.74","1070","201","","4920887714","2","2025-07-29","PC","","","09:49:04","","","SM para centro custo","-2","310001144","",
"","31_000026636","CUNHA CN003 CPT24 P/ MWLNR/L","3110","0","3100148","-2","-157.94","1070","201","","4920887714","3","2025-07-29","PC","","","09:49:04","","","SM para centro custo","-2","310001144","",
"","31_000001959","INSERTO TNGA 160408-HTI 05T","3110","0","3100474","-10","-184.70","1070","201","","4919573952","1","2025-07-05","PC","","","09:48:21","","","SM para centro custo","-10","310001144","",
"","31_000028142","INSERTO CCMT 09T304-LS MP 9015","3110","0","3100131","-1","-12.08","1070","201","","4920643308","1","2025-07-24","PC","","","09:48:06","","","SM para centro custo","-1","310008371","",
"","31_000023720","INSERTO GY2M0400G040N-MM VP20RT","3110","0","3100131","-10","-364.80","1070","201","","4919779686","2","2025-07-09","PC","","","09:47:55","","","SM para centro custo","-10","310002839","",
"","31_000028905","INSERTO CCMT09T308N SU AC8025P","3110","0","3100131","-10","-173.40","1070","201","","4919779686","1","2025-07-09","PC","","","09:47:55","","","SM para centro custo","-10","310002839","",
"","31_000026158","INSERTO CCMT 060204 WP PV720","3110","0","3100128","-2","-33.84","1070","201","","4920314688","1","2025-07-18","PC","","","09:47:23","","","SM para centro custo","-2","310002839","",
"","31_000025465","BROCHA 40 BC 50/14 C/ REV. BALINIT ""A"","3110","0","3100461","2","20083.00","1070","202","","4920244596","1","2025-07-17","PC","","","09:47:21","","","DM para centro custo","2","310008371","",
"","31_000012811","INSERTO TNMG 160408- TF IC908","3110","0","3100152","-6","-139.56","1070","201","","4919779547","4","2025-07-09","PC","","","09:46:22","","","SM para centro custo","-6","310002839","",
"","31_000024231","INSERTO TCMT 110204-FV AP25N","3110","0","3100152","-4","-47.96","1070","201","","4919779547","5","2025-07-09","PC","","","09:46:22","","","SM para centro custo","-4","310002839","",
"","31_000028816","INSERTO CCMT 060204 SM IC907","3110","0","3100152","-5","-102.30","1070","201","","4919779547","3","2025-07-09","PC","","","09:46:22","","","SM para centro custo","-5","310002839","",
"","31_000028905","INSERTO CCMT09T308N SU AC8025P","3110","0","3100152","-10","-173.40","1070","201","","4919779547","2","2025-07-09","PC","","","09:46:22","","","SM para centro custo","-10","310002839","",
"","31_000028271","LOGOTIPO 008011/2019 INM. 32/54/55/73320","3110","0","3100118","-1","-337.27","1070","201","","4920171741","1","2025-07-16","PC","","","09:46:08","","","SM para centro custo","-1","310008371","",
"","31_000028506","RETÍFICA RETA SHALLPER - SK91","3110","0","3100131","-1","-248.78","1070","201","","4920244590","1","2025-07-17","PC","","","09:46:01","","","SM para centro custo","-1","310008371","",
"","31_000001089","DISCO DESB.4.1/2""x1/4''x7/8'' / 115x6,4","3110","0","3100118","-5","-37.65","1070","201","","4920031974","2","2025-07-14","PC","","","09:44:19","","","SM para centro custo","-5","310008371","",
"","31_000021908","DISCO CORTE 115x1,0x22 AI ABF-4 P/ INOX","3110","0","3100118","-20","-60.80","1070","201","","4920031974","1","2025-07-14","PC","","","09:44:19","","","SM para centro custo","-20","310008371","",
"","31_000028713","INSERTO CCMT 060204E-FF2 TT010","3110","0","3100131","-1","-21.63","1070","201","","4920643207","1","2025-07-24","PC","","","09:44:05","","","SM para centro custo","-1","310008371","",
"","31_000028326","MICRO RETÍFICA 9GQEDA 56.000RPM 90PSI","3110","0","3100471","-1","-249.59","1070","201","","4919636630","1","2025-07-07","PC","","","09:43:56","","","SM para centro custo","-1","310008371","",
"","31_000022677","PINO DO CALÇO PI36185 ( CCP33 ) p/ MTJNR","3110","0","3100172","-1","-32.91","1070","201","","4920643202","1","2025-07-24","PC","","","09:43:50","","","SM para centro custo","-1","310008371","",
"","31_000027455","INSERTO DGN 3102C IC 354","3110","0","3100128","-2","-92.28","1070","201","","4919779331","1","2025-07-09","PC","","","09:41:58","","","SM para centro custo","-2","310002839","",
"","31_000005605","LIMA TRIANGULAR DIAMANTADA ELETROLITICA","3110","0","3100173","-1","-15.18","1070","201","","4919844333","1","2025-07-10","PC","","","09:41:33","","","SM para centro custo","-1","310001144","",
"","31_000022338","PARAFUSO DO GRAMPO - DC0520T p/ DDJNL/R","3110","0","3100474","-2","-54.38","1070","201","","4920817726","1","2025-07-28","PC","","","09:41:17","","","SM para centro custo","-2","310001144","",
"","31_000026158","INSERTO CCMT 060204 WP PV720","3110","0","3100461","-2","-33.84","1070","201","","4920817691","1","2025-07-28","PC","","","09:39:21","","","SM para centro custo","-2","310001144","",
"","31_000028718","BRUNIDOR 3,5x8,65x30 S AB N60202","3110","0","3100157","-8","-619.12","1070","201","","4920571606","1","2025-07-23","PC","","","09:38:48","","","SM para centro custo","-8","310008371","",
"","31_000028911","INSERTO MD - BC5 2CC","3110","0","3100147","-6","-1353.36","1070","201","","4919636198","1","2025-07-07","PC","","","09:37:43","","","SM para centro custo","-6","310008371","",
"","31_000022920","INSERTO CCMT 09T308 MM MC7025","3110","0","3100172","-10","-126.00","1070","201","","4921101511","1","2025-08-01","PC","","","09:37:28","","","SM para centro custo","-10","310001144","",
"","31_000025809","PORTA FERR. GHIR 20SC-3 MD","3110","0","3100148","-1","-3948.74","1070","201","","4921101426","1","2025-08-01","PC","","","09:36:02","","","SM para centro custo","-1","310001144","",
"","31_000005605","LIMA TRIANGULAR DIAMANTADA ELETROLITICA","3110","0","3100442","-2","-30.36","1070","201","","4921029398","7","2025-07-31","PC","","","09:35:37","","","SM para centro custo","-2","310001144","",
"","31_000028812","SERRA CIRCULAR.285 x 2,0 x 1,7 x 32 x 60","3110","0","3100111","-1","-798.47","1070","201","","4920031419","1","2025-07-14","PC","","","09:35:17","","","SM para centro custo","-1","310008371","",
"","31_000001480","LIXA FITA R.986 GRAO 60 MED.1500X50","3110","0","3100159","-5","-125.45","1070","201","","4920313667","1","2025-07-18","PC","","","09:34:09","","","SM para centro custo","-5","310008371","",
"","31_000015192","PARAFUSO TS25   ( MITSUBISHI )","3110","0","3100148","-2","-30.26","1070","201","","4919778792","1","2025-07-09","PC","","","09:33:49","","","SM para centro custo","-2","310002839","",
"","31_000025750","INSERTO SOMX 063005-UM VP15TF","3110","0","3100148","-10","-268.90","1070","201","","4919778792","3","2025-07-09","PC","","","09:33:49","","","SM para centro custo","-10","310002839","",
"","31_000026021","MACHO MAQ. M10x1,25 5HX  OIL-MT ES ALTIN","3110","0","3100148","-3","-833.49","1070","201","","4919778792","2","2025-07-09","PC","","","09:33:49","","","SM para centro custo","-3","310002839","",
"","31_000028554","INSERTO CCGW 060208 NU BN2000","3110","0","3100161","-1","-105.09","1070","201","","4920171176","1","2025-07-16","PC","","","09:33:29","","","SM para centro custo","-1","310008371","",
"","31_000012246","INSERTO GRIP 5025Y IC908  ISCAR","3110","0","3100133","-8","-433.52","1070","201","","4921101304","1","2025-08-01","PC","","","09:33:26","","","SM para centro custo","-8","310001144","",
"","31_000022901","INSERTO TNMG 160412-SA UE6105","3110","0","3100133","-3","-43.59","1070","201","","4921101304","3","2025-08-01","PC","","","09:33:26","","","SM para centro custo","-3","310001144","",
"","31_000023789","INSERTO GY2M0400G080N-MM VP20RT","3110","0","3100133","-2","-73.44","1070","201","","4921101304","2","2025-08-01","PC","","","09:33:26","","","SM para centro custo","-2","310001144","",
"","31_000000183","MACHO MAQ. M4X0,7 116/2 ANSI  fab. OSG","3110","0","3100471","-1","-47.92","1070","201","","4919417168","4","2025-07-02","PC","","","09:32:43","","","SM para centro custo","-1","310002839","",
"","31_000000249","BROCA PAR. AR 3,0MM D-338 TWIIL / DORMER","3110","0","3100471","-1","-3.53","1070","201","","4919417168","1","2025-07-02","PC","","","09:32:43","","","SM para centro custo","-1","310002839","",
"","31_000000254","BROCA PAR. AR 4,0 DIN338 TWILL / DORMER","3110","0","3100471","-1","-3.89","1070","201","","4919417168","2","2025-07-02","PC","","","09:32:43","","","SM para centro custo","-1","310002839","",
"","31_000000258","BROCA PAR. AR  5,0 DIN338 TWILL / DORMER","3110","0","3100471","-1","-5.05","1070","201","","4919417168","3","2025-07-02","PC","","","09:32:43","","","SM para centro custo","-1","310002839","",
"","31_000024937","INSERTO TNMG 130412-MT TT8125","3110","0","3100461","-2","-38.84","1070","201","","4920817348","1","2025-07-28","PC","","","09:32:30","","","SM para centro custo","-2","310001144","",
"","31_000026158","INSERTO CCMT 060204 WP PV720","3110","0","3100125","-5","-84.60","1070","201","","4919914798","1","2025-07-11","PC","","","09:32:19","","","SM para centro custo","-5","310008371","",
"","31_000001959","INSERTO TNGA 160408-HTI 05T","3110","0","3100474","-5","-92.35","1070","201","","4920571190","8","2025-07-23","PC","","","09:32:03","","","SM para centro custo","-5","310001144","",
"","31_000002129","REBOLO 355X50X127 99A60N6V51","3110","0","3100471","-1","-539.01","1070","201","","4920571190","1","2025-07-23","PC","","","09:32:03","","","SM para centro custo","-1","310001144","",
"","31_000004381","INSERTO VCMW 160408 HTI10","3110","0","3100474","-5","-81.10","1070","201","","4920571190","9","2025-07-23","PC","","","09:32:03","","","SM para centro custo","-5","310001144","",
"","31_000020416","FRESA VF-2XLB R0150N080S06 (MITSUBISHI )","3110","0","3100474","-1","-134.50","1070","201","","4920571190","5","2025-07-23","PC","","","09:32:03","","","SM para centro custo","-1","310001144","",
"","31_000020420","FRESA VF2XLBR 0100N080S06 (MITSUBISHI )","3110","0","3100474","-1","-140.95","1070","201","","4920571190","6","2025-07-23","PC","","","09:32:03","","","SM para centro custo","-1","310001144","",
"","31_000021523","FRESA VF2SSBR0200 Ø4,0XR2,00(MITSUBISHI)","3110","0","3100474","-1","-348.49","1070","201","","4920571190","4","2025-07-23","PC","","","09:32:03","","","SM para centro custo","-1","310001144","",
"","31_000021524","FRESA VF2XLBR0075N080S06 Ø1,5XR0,75","3110","0","3100474","-2","-393.70","1070","201","","4920571190","7","2025-07-23","PC","","","09:32:03","","","SM para centro custo","-2","310001144","",
"","31_000014684","LOGOTIPO SETA DRIVE (3H29110/3H69110)","3110","0","3100173","-1","-272.14","1070","201","","4919535966","1","2025-07-04","PC","","","09:30:57","","","SM para centro custo","-1","310002839","",
"","31_000023720","INSERTO GY2M0400G040N-MM VP20RT","3110","0","3100131","-6","-218.88","1070","201","","4920958250","1","2025-07-30","PC","","","09:30:04","","","SM para centro custo","-6","310002839","",
"","31_000027455","INSERTO DGN 3102C IC 354","3110","0","3100128","-2","-92.28","1070","201","","4920642600","2","2025-07-24","PC","","","09:29:33","","","SM para centro custo","-2","310008371","",
"","31_000027456","INSERTO DGN 2202C IC 354","3110","0","3100128","-2","-92.78","1070","201","","4920642600","1","2025-07-24","PC","","","09:29:33","","","SM para centro custo","-2","310008371","",
"","31_000024583-R","BROCA ESC. MD D4,20x14 (24583-AFIADA)","3110","0","3100126","-2","0","1070","201","","4920313467","1","2025-07-18","PC","","","09:29:04","","","SM para centro custo","-2","310002839","",
"","31_000017961-R","FRESA T. MD. 4C. Ø12x10 (17961-AFIADA)","3110","0","3100475","-1","0","1070","201","","4920171011","2","2025-07-16","PC","","","09:28:58","","","SM para centro custo","-1","310008371","",
"","31_000017962-R","FRESA T. MD. 4C. Ø10x10 (17962-TRANSF.)","3110","0","3100475","-1","0","1070","201","","4920171011","3","2025-07-16","PC","","","09:28:58","","","SM para centro custo","-1","310008371","",
"","31_000028613","FRESA HSLB 2004-020","3110","0","3100474","-1","-110.52","1070","201","","4920171011","1","2025-07-16","PC","","","09:28:58","","","SM para centro custo","-1","310008371","",
"","31_000021024","INSERTO TNGX 110308S-01020-WZ CBN010","3110","0","3100161","-1","-635.70","1070","201","","4920642515","1","2025-07-24","PC","","","09:27:14","","","SM para centro custo","-1","310008371","",
"","31_000006147","FRESA FTR MD4C Ø8x25xD8x80L FUT 88422074","3110","0","3100471","-1","-164.80","1070","201","","4919965570","1","2025-07-12","PC","","","09:27:13","","","SM para centro custo","-1","310001144","",
"","31_000001546","REBOLO 200x12,7x65artaa60kv2l","3110","0","3100461","-1","-149.28","1070","201","","4919477527","1","2025-07-03","PC","","","09:26:53","","","SM para centro custo","-1","310002839","",
"","31_000028233-R","BROCA MD Ø 3,8 MVS0380 (28233-AFIADA)","3110","0","3100148","-2","0","1070","201","","4920425947","1","2025-07-21","PC","","","09:26:21","","","SM para centro custo","-2","310008371","",
"","31_000022678","GRAMPO GR002 CCK13 P/ MTJNR/L","3110","0","3100148","-2","-295.20","1070","201","","4921028934","4","2025-07-31","PC","","","09:26:09","","","SM para centro custo","-2","310001144","",
"","31_000022679","MOLA MOLO1 ( MES2 ) p/ MTJNR/L","3110","0","3100148","-2","-5.28","1070","201","","4921028934","5","2025-07-31","PC","","","09:26:09","","","SM para centro custo","-2","310001144","",
"","31_000022680","PARAFUSO PS05.050.250 (SCLS105) MTJNR/L","3110","0","3100148","-2","-61.16","1070","201","","4921028934","6","2025-07-31","PC","","","09:26:09","","","SM para centro custo","-2","310001144","",
"","31_000026634","CALÇO P/PORTA FERR. WPSWN 43","3110","0","3100148","-2","-57.90","1070","201","","4921028934","1","2025-07-31","PC","","","09:26:09","","","SM para centro custo","-2","310001144","",
"","31_000026635","PINO DO CALÇO CCP34 ) p/ MWLNR/L","3110","0","3100148","-2","-60.74","1070","201","","4921028934","2","2025-07-31","PC","","","09:26:09","","","SM para centro custo","-2","310001144","",
"","31_000026636","CUNHA CN003 CPT24 P/ MWLNR/L","3110","0","3100148","-2","-157.94","1070","201","","4921028934","3","2025-07-31","PC","","","09:26:09","","","SM para centro custo","-2","310001144","",
"","31_000021643","PORTA FERR. MD C10K SCLCL-06","3110","0","3100131","-1","-1008.65","1070","201","","4919477522","1","2025-07-03","PC","","","09:25:56","","","SM para centro custo","-1","310002839","",
"","31_000005605","LIMA TRIANGULAR DIAMANTADA ELETROLITICA","3110","0","3100156","-1","-15.18","1070","201","","4919706550","1","2025-07-08","PC","","","09:25:48","","","SM para centro custo","-1","310002839","",
"","31_000005475","BRUNIDOR SINT. BORAZON MSØ1Ø","3110","0","3100132","-4","-139.32","1070","201","","4920359666","1","2025-07-19","PC","","","09:25:45","","","SM para centro custo","-4","310001144","",
"","31_000002608","SERRA FITA 1""x4-6x4,46M M-42","3110","0","3100471","-1","-269.43","1070","201","","4919356999","1","2025-07-01","PC","","","09:25:33","","","SM para centro custo","-1","310002839","",
"","31_000027220","CARACOL 85 HC 127/2A","3110","0","3100461","1","6778.35","1070","202","","4922482160","1","2025-08-01","PC","","","09:24:55","","","DM para centro custo","1","310008371","",
"","31_000028812","SERRA CIRCULAR.285 x 2,0 x 1,7 x 32 x 60","3110","0","3100111","-1","-798.47","1070","201","","4919573189","1","2025-07-05","PC","","","09:24:35","","","SM para centro custo","-1","310001144","",
"","31_000012246","INSERTO GRIP 5025Y IC908  ISCAR","3110","0","3100133","-3","-162.57","1070","201","","4920101981","1","2025-07-15","PC","","","09:24:32","","","SM para centro custo","-3","310008371","",
"","31_000023009","INSERTO VBMT 160404-UE 6110","3110","0","3100133","-4","-92.84","1070","201","","4920101981","2","2025-07-15","PC","","","09:24:32","","","SM para centro custo","-4","310008371","",
"","31_000023789","INSERTO GY2M0400G080N-MM VP20RT","3110","0","3100133","-3","-110.16","1070","201","","4920101981","3","2025-07-15","PC","","","09:24:32","","","SM para centro custo","-3","310008371","",
"","31_000028330","LOGOTIPO 008012/2019 2H44310 FI 013 CT","3110","0","3100174","-1","-243.77","1070","201","","4920886289","1","2025-07-29","PC","","","09:24:28","","","SM para centro custo","-1","310001144","",
"","31_000013254","PORTA FERR. FSTUP 1008R-08S","3110","0","3100474","-1","-290.75","1070","201","","4920030897","1","2025-07-14","PC","","","09:24:19","","","SM para centro custo","-1","310008371","",
"","31_000000095","CARACOL 102HC159/2","3110","0","3100461","-1","-6917.59","1070","201","","4919914309","1","2025-07-11","PC","","","09:23:53","","","SM para centro custo","-1","310008371","",
"","31_000000181","MACHO MAQ. HEL. M8x1,25 260/2 OX FAB.OSG","3110","0","3100471","-1","-67.24","1070","201","","4920886284","1","2025-07-29","PC","","","09:23:08","","","SM para centro custo","-1","310001144","",
"","31_000001670","MACHO MAQ. M8x1,25 260/1 DIN 376-OX  OSG","3110","0","3100471","-1","-71.19","1070","201","","4920886284","2","2025-07-29","PC","","","09:23:08","","","SM para centro custo","-1","310001144","",
"","31_000001959","INSERTO TNGA 160408-HTI 05T","3110","0","3100474","-10","-184.70","1070","201","","4920030893","3","2025-07-14","PC","","","09:22:47","","","SM para centro custo","-10","310008371","",
"","31_000017961","FRESA T. MD. 4C. Ø12x10xD11,48 -88422079","3110","0","3100474","-1","-206.79","1070","201","","4920030893","1","2025-07-14","PC","","","09:22:47","","","SM para centro custo","-1","310008371","",
"","31_000017962","FRESA T. MD. 4C. Ø10x10x52X95 88422080","3110","0","3100474","-1","-164.76","1070","201","","4920030893","2","2025-07-14","PC","","","09:22:47","","","SM para centro custo","-1","310008371","",
"","31_000019662","ADITIVO P/ AGUA  ( EX-01-1L )","3110","0","3100474","-1","-2103.94","1070","201","","4920030893","7","2025-07-14","L","","","09:22:47","","","SM para centro custo","-1","310008371","",
"","31_000023807","ELETRODO CAPILAR LATÃO Ø2,0 MULTICANAL","3110","0","3100474","-2","-38.16","1070","201","","4920030893","6","2025-07-14","PC","","","09:22:47","","","SM para centro custo","-2","310008371","",
"","31_000028647","BRUNIDOR 3,5x7,1x30x1,5 B64/AZ/D/75","3110","0","3100162","-9","-1064.25","1070","201","","4921217509","1","2025-08-01","PC","","","09:21:58","","","SM para centro custo","-9","310001144","",
"","31_000018839","FRESA  ETM4040-10-TH Ø4,0xR1,0","3110","0","3100474","-1","-765.78","1070","201","","4919965432","1","2025-07-12","PC","","","09:21:30","","","SM para centro custo","-1","310001144","",
"","31_000012717","INSERTO TCMT 110204-SM IC908","3110","0","3100126","-4","-82.16","1070","201","","4919535543","3","2025-07-04","PC","","","09:21:12","","","SM para centro custo","-4","310002839","",
"","31_000023054","INSERTO CCMT 09T304-MM MC7025","3110","0","3100126","-4","-47.92","1070","201","","4919535543","2","2025-07-04","PC","","","09:21:12","","","SM para centro custo","-4","310002839","",
"","31_000028671","INSERTO TNMG 160412 SA MC6115","3110","0","3100126","-6","-99.54","1070","201","","4919535543","1","2025-07-04","PC","","","09:21:12","","","SM para centro custo","-6","310002839","",
"","31_000013246","INSERTO TNMG 160408 MA UE6020","3110","0","3100131","-4","-62.08","1070","201","","4920709623","2","2025-07-25","PC","","","09:21:06","","","SM para centro custo","-4","310008371","",
"","31_000023720","INSERTO GY2M0400G040N-MM VP20RT","3110","0","3100131","-2","-72.96","1070","201","","4920709623","3","2025-07-25","PC","","","09:21:06","","","SM para centro custo","-2","310008371","",
"","31_000023789","INSERTO GY2M0400G080N-MM VP20RT","3110","0","3100131","-2","-73.44","1070","201","","4920709623","4","2025-07-25","PC","","","09:21:06","","","SM para centro custo","-2","310008371","",
"","31_000028142","INSERTO CCMT 09T304-LS MP 9015","3110","0","3100131","-4","-48.32","1070","201","","4920709623","5","2025-07-25","PC","","","09:21:06","","","SM para centro custo","-4","310008371","",
"","31_000028713","INSERTO CCMT 060204E-FF2 TT010","3110","0","3100131","-2","-43.26","1070","201","","4920709623","1","2025-07-25","PC","","","09:21:06","","","SM para centro custo","-2","310008371","",
"","31_000028905","INSERTO CCMT09T308N SU AC8025P","3110","0","3100131","-4","-69.36","1070","201","","4920709623","6","2025-07-25","PC","","","09:21:06","","","SM para centro custo","-4","310008371","",
"","31_000000346","DISCO DE CORTE 230X2X32MM SK6AA","3110","0","3100172","-5","-72.70","1070","201","","4920570244","1","2025-07-23","PC","","","09:19:32","","","SM para centro custo","-5","310001144","",
"","31_000028966","BROCA MD 3C 5,1x6x3,9x8x66 REV 88424134","3110","0","3100159","-1","-185.69","1070","201","","4920709399","1","2025-07-25","PC","","","09:18:13","","","SM para centro custo","-1","310001144","",
"","31_000028911","INSERTO MD - BC5 2CC","3110","0","3100147","-6","-1353.36","1070","201","","4920101645","1","2025-07-15","PC","","","09:17:57","","","SM para centro custo","-6","310008371","",
"","31_000012419","LIMA ROTATIVA  SKM 0613 3S Z3P","3110","0","3100131","-2","-188.96","1070","201","","4920709257","2","2025-07-25","PC","","","09:17:56","","","SM para centro custo","-2","310008371","",
"","31_000028506","RETÍFICA RETA SHALLPER - SK91","3110","0","3100131","-1","-248.78","1070","201","","4920709257","1","2025-07-25","PC","","","09:17:56","","","SM para centro custo","-1","310008371","",
"","31_000010759","INSERTO VNMG 12T308-NF IC907","3110","0","3100155","-7","-245.63","1070","201","","4919416738","1","2025-07-02","PC","","","09:17:52","","","SM para centro custo","-7","310001144","",
"","31_000022901","INSERTO TNMG 160412-SA UE6105","3110","0","3100155","-1","-14.53","1070","201","","4919416738","2","2025-07-02","PC","","","09:17:52","","","SM para centro custo","-1","310001144","",
"","31_000027764","INSERTO GIMIY 304  IC808","3110","0","3100155","-2","-81.92","1070","201","","4919416738","3","2025-07-02","PC","","","09:17:52","","","SM para centro custo","-2","310001144","",
"","31_000001885","REBOLO 12,7X30X6 3SW80J6V8N (SIVAT)","3110","0","3100471","-10","-43.20","1070","201","","4920816596","1","2025-07-28","PC","","","09:17:32","","","SM para centro custo","-10","310001144","",
"","31_000025950","INSERTO CCMT 09T308 MK MC5015","3110","0","3100148","-3","-36.27","1070","201","","4920570094","1","2025-07-23","PC","","","09:14:49","","","SM para centro custo","-3","310008371","",
"","31_000021908","DISCO CORTE 115x1,0x22 AI ABF-4 P/ INOX","3110","0","3100441","-5","-15.20","1070","201","","4920642023","1","2025-07-24","PC","","","09:14:22","","","SM para centro custo","-5","310008371","",
"","31_000005305","INSERTO VCMT 160408-SM IC907 - ISCAR","3110","0","3100159","-8","-290.08","1070","201","","4919535290","1","2025-07-04","PC","","","09:13:10","","","SM para centro custo","-8","310002839","",
"","31_000028713","INSERTO CCMT 060204E-FF2 TT010","3110","0","3100159","-4","-86.52","1070","201","","4919535290","2","2025-07-04","PC","","","09:13:10","","","SM para centro custo","-4","310002839","",
"","31_000026902","CARACOL 85HC127/4","3110","0","3100461","1","6477.09","1070","202","","4922481550","1","2025-08-01","PC","","","09:12:33","","","DM para centro custo","1","310008371","",
"","31_000001958","INSERTO TNGA 160404 HTI-05T (MITSUBISHI)","3110","0","3100474","-3","-56.37","1070","201","","4920425300","1","2025-07-21","PC","","","09:12:01","","","SM para centro custo","-3","310008371","",
"","31_000006170","INSERTO TPGX 110308-HTI05T","3110","0","3100148","-8","-133.44","1070","201","","4919913921","1","2025-07-11","PC","","","09:10:50","","","SM para centro custo","-8","310008371","",
"","31_000027012","PARAFUSO DE FIXAÇÃO DC 0621T","3110","0","3100148","-3","-108.39","1070","201","","4919913921","4","2025-07-11","PC","","","09:10:50","","","SM para centro custo","-3","310008371","",
"","31_000027975","INSERTO WNMG 080408 MW UC5105","3110","0","3100148","-8","-166.40","1070","201","","4919913921","2","2025-07-11","PC","","","09:10:50","","","SM para centro custo","-8","310008371","",
"","31_000028264","INSERTO TNMG 160408 PQ CCX","3110","0","3100148","-8","-160.08","1070","201","","4919913921","3","2025-07-11","PC","","","09:10:50","","","SM para centro custo","-8","310008371","",
"","31_000017961","FRESA T. MD. 4C. Ø12x10xD11,48 -88422079","3110","0","3100474","-1","-206.79","1070","201","","4920815989","1","2025-07-28","PC","","","09:08:25","","","SM para centro custo","-1","310001144","",
"","31_000017962","FRESA T. MD. 4C. Ø10x10x52X95 88422080","3110","0","3100474","-1","-164.76","1070","201","","4920815989","2","2025-07-28","PC","","","09:08:25","","","SM para centro custo","-1","310001144","",
"","31_000019050","PORTA FER. MD. C12M SCLCR-06 14011001468","3110","0","3100142","-1","-998.34","1070","201","","4920569756","1","2025-07-23","PC","","","09:07:17","","","SM para centro custo","-1","310008371","",
"","31_000001096","LIXA D'AGUA 220","3110","0","3100444","-5","-11.20","1070","201","","4919842641","2","2025-07-10","PC","","","09:04:35","","","SM para centro custo","-5","310001144","",
"","31_000001098","LIXA D'AGUA 400","3110","0","3100444","-4","-6.72","1070","201","","4919842641","1","2025-07-10","PC","","","09:04:35","","","SM para centro custo","-4","310001144","",
"","31_000008767","INSERTO WNMG 06T308 MP MC6015","3110","0","3100129","-5","-53.95","1070","201","","4919634650","2","2025-07-07","PC","","","09:03:34","","","SM para centro custo","-5","310002839","",
"","31_000025808","INSERTO WNMG 06T304-MS US7020","3110","0","3100129","-2","-21.02","1070","201","","4919634650","3","2025-07-07","PC","","","09:03:34","","","SM para centro custo","-2","310002839","",
"","31_000025838","INSERTO HNMG 050408-GU TT7015","3110","0","3100129","-2","-78.90","1070","201","","4919634650","1","2025-07-07","PC","","","09:03:34","","","SM para centro custo","-2","310002839","",
"","31_000018206","LOGOTIPO MARC. MÊS E ANO 2025 FI-251-CT","3110","0","3100173","-2","-104.14","1070","201","","4919416371","1","2025-07-02","PC","","","09:03:02","","","SM para centro custo","-2","310002839","",
"","31_000001959","INSERTO TNGA 160408-HTI 05T","3110","0","3100474","-10","-184.70","1070","201","","4920424871","4","2025-07-21","PC","","","09:02:58","","","SM para centro custo","-10","310008371","",
"","31_000004381","INSERTO VCMW 160408 HTI10","3110","0","3100474","-10","-162.20","1070","201","","4920424871","5","2025-07-21","PC","","","09:02:58","","","SM para centro custo","-10","310008371","",
"","31_000017961","FRESA T. MD. 4C. Ø12x10xD11,48 -88422079","3110","0","3100474","-1","-206.79","1070","201","","4920424871","1","2025-07-21","PC","","","09:02:58","","","SM para centro custo","-1","310008371","",
"","31_000017962","FRESA T. MD. 4C. Ø10x10x52X95 88422080","3110","0","3100474","-1","-164.76","1070","201","","4920424871","2","2025-07-21","PC","","","09:02:58","","","SM para centro custo","-1","310008371","",
"","31_000019586","FRESA ESP. ETMLN 4040-20-10-TH Ø4,0xR1,0","3110","0","3100474","-1","-517.37","1070","201","","4920424871","3","2025-07-21","PC","","","09:02:58","","","SM para centro custo","-1","310008371","",
"","31_000027455","INSERTO DGN 3102C IC 354","3110","0","3100474","-1","-46.14","1070","201","","4920424871","6","2025-07-21","PC","","","09:02:58","","","SM para centro custo","-1","310008371","",
