"Ordem","Material","Texto breve material","Centro","Motivo do movimento","Centro custo","Qtd.  UM registro","Montante em MI","Depósito","Tipo de movimento","Estoque especial","Doc.material","Item doc.material","Data de lançamento","UM registro","Pedido","Texto cab.documento","Hora do registro","Lote","Referência","Txt.tipo movimento","Quantidade","Nome do usuário","Fornecedor",
"","31_000028662","INSERTO WNMG080408PQ PV710","3110","0","3100147","-3","-56.73","1070","201","","4919590853","9","2025-07-06","PC","","","02:44:48","","","SM para centro custo","-3","310004188","",
"","31_000028685","INSERTO TPMT110308PS GT9530","3110","0","3100147","-2","-40.56","1070","201","","4919590853","6","2025-07-06","PC","","","02:44:48","","","SM para centro custo","-2","310004188","",
"","31_000028687","INSERTO WDXT063006-G-ACK300","3110","0","3100147","-3","-59.52","1070","201","","4919590853","4","2025-07-06","PC","","","02:44:48","","","SM para centro custo","-3","310004188","",
"","31_000028691"," MACHO A-POT M 10 X 1.25 5P.0i","3110","0","3100147","-2","-470.52","1070","201","","4919590853","2","2025-07-06","PC","","","02:44:48","","","SM para centro custo","-2","310004188","",
"","31_000028742","INSERTO DCMT 11T312-PS AH8005","3110","0","3100147","-7","-175.35","1070","201","","4919590853","8","2025-07-06","PC","","","02:44:48","","","SM para centro custo","-7","310004188","",
"","31_000028743","INSERTO TPGW 110304 TH10","3110","0","3100147","-2","-59.08","1070","201","","4919590853","5","2025-07-06","PC","","","02:44:48","","","SM para centro custo","-2","310004188","",
"","31_000028818-R","BROCA ESC. MD 8,8x17x7 (AFIADA - 28818)","3110","0","3100147","-2","0","1070","201","","4919590853","1","2025-07-06","PC","","","02:44:48","","","SM para centro custo","-2","310004188","",
"","31_000028897","INSERTO DNMG150412 M6 TP1501","3110","0","3100147","-3","-172.23","1070","201","","4919590853","7","2025-07-06","PC","","","02:44:48","","","SM para centro custo","-3","310004188","",
"","31_000028923","BROCA MD 4,8MM 30 HD6 80","3110","0","3100147","-2","-367.38","1070","201","","4919590853","3","2025-07-06","PC","","","02:44:48","","","SM para centro custo","-2","310004188","",
"","31_000008767","INSERTO WNMG 06T308 MP MC6015","3110","0","3100133","-7","-75.53","1070","201","","4919339367","4","2025-07-01","PC","","","02:43:43","","","SM para centro custo","-7","310004188","",
"","31_000013245","INSERTO TNMG 160408 SA UE6105","3110","0","3100133","-5","-72.85","1070","201","","4919339367","2","2025-07-01","PC","","","02:43:43","","","SM para centro custo","-5","310004188","",
"","31_000022901","INSERTO TNMG 160412-SA UE6105","3110","0","3100133","-10","-145.30","1070","201","","4919339367","1","2025-07-01","PC","","","02:43:43","","","SM para centro custo","-10","310004188","",
"","31_000022901","INSERTO TNMG 160412-SA UE6105","3110","0","3100133","-5","-72.65","1070","201","","4919339367","6","2025-07-01","PC","","","02:43:43","","","SM para centro custo","-5","310004188","",
"","31_000022920","INSERTO CCMT 09T308 MM MC7025","3110","0","3100133","-3","-37.80","1070","201","","4919339367","3","2025-07-01","PC","","","02:43:43","","","SM para centro custo","-3","310004188","",
"","31_000023789","INSERTO GY2M0400G080N-MM VP20RT","3110","0","3100133","-4","-146.88","1070","201","","4919339367","5","2025-07-01","PC","","","02:43:43","","","SM para centro custo","-4","310004188","",
"","31_000005305","INSERTO VCMT 160408-SM IC907 - ISCAR","3110","0","3100173","-4","-145.04","1070","201","","4919400104","2","2025-07-02","PC","","","02:42:52","","","SM para centro custo","-4","310004188","",
"","31_000028641","INSERTO TNMG 160412N EG AC6030M","3110","0","3100173","-4","-65.60","1070","201","","4919400104","1","2025-07-02","PC","","","02:42:52","","","SM para centro custo","-4","310004188","",
"","31_000008769","INSERTO VNMG 12T304-NF IC907","3110","0","3100155","-1","-35.91","1070","201","","4919590784","1","2025-07-06","PC","","","02:36:48","","","SM para centro custo","-1","310004188","",
"","31_000010759","INSERTO VNMG 12T308-NF IC907","3110","0","3100155","-4","-140.36","1070","201","","4919590784","2","2025-07-06","PC","","","02:36:48","","","SM para centro custo","-4","310004188","",
"","31_000022920","INSERTO CCMT 09T308 MM MC7025","3110","0","3100155","-2","-25.20","1070","201","","4919590784","3","2025-07-06","PC","","","02:36:48","","","SM para centro custo","-2","310004188","",
"","31_000027764","INSERTO GIMIY 304  IC808","3110","0","3100155","-1","-40.96","1070","201","","4919590784","5","2025-07-06","PC","","","02:36:48","","","SM para centro custo","-1","310004188","",
"","31_000028774","INSERTO XCMT 150304 SVXUE6020","3110","0","3100155","-1","-16.02","1070","201","","4919590784","4","2025-07-06","PC","","","02:36:48","","","SM para centro custo","-1","310004188","",
"","31_000000185","MACHO MAQ. M6+0,05 DIN 371","3110","0","3100135","-2","-261.44","1070","201","","4919590675","1","2025-07-06","PC","","","02:34:33","","","SM para centro custo","-2","310004188","",
"","31_000018227","LIXA FITA R.986 GRAO 60 MED.1900x50","3110","0","3100135","-7","-148.96","1070","201","","4919590675","2","2025-07-06","PC","","","02:34:33","","","SM para centro custo","-7","310004188","",
"","31_000017961","FRESA T. MD. 4C. Ø12x10xD11,48 -88422079","3110","0","3100474","-1","-206.79","1070","201","","4919460410","1","2025-07-03","PC","","","02:29:14","","","SM para centro custo","-1","310004188","",
"","31_000006112","INSERTO PENTA 24N247 JO20 IC908","3110","0","3100157","-2","-273.98","1070","201","","4919590495","2","2025-07-06","PC","","","02:22:42","","","SM para centro custo","-2","310004188","",
"","31_000012717","INSERTO TCMT 110204-SM IC908","3110","0","3100157","-3","-61.62","1070","201","","4919590495","4","2025-07-06","PC","","","02:22:42","","","SM para centro custo","-3","310004188","",
"","31_000018867","INSERTO SOMX 070305-DT IC808","3110","0","3100157","-6","-282.18","1070","201","","4919590495","3","2025-07-06","PC","","","02:22:42","","","SM para centro custo","-6","310004188","",
"","31_000023789","INSERTO GY2M0400G080N-MM VP20RT","3110","0","3100157","-9","-330.48","1070","201","","4919590495","1","2025-07-06","PC","","","02:22:42","","","SM para centro custo","-9","310004188","",
"","31_000022901","INSERTO TNMG 160412-SA UE6105","3110","0","3100133","-10","-145.30","1070","201","","4919519128","1","2025-07-04","PC","","","02:21:30","","","SM para centro custo","-10","310004188","",
"","31_000024583","BROCA CALIB MD D4,1xD4,20x62 88424001-T5","3110","0","3100126","-2","-253.22","1070","201","","4919519127","1","2025-07-04","PC","","","02:20:38","","","SM para centro custo","-2","310004188","",
"","31_000024800","INSERTO CCMT 09T308-CM T515","3110","0","3100147","-3","-69.57","1070","201","","4919519126","5","2025-07-04","PC","","","02:20:25","","","SM para centro custo","-3","310004188","",
"","31_000028678","INSERTO CNMG120412GZ AC420K","3110","0","3100147","-1","-19.55","1070","201","","4919519126","4","2025-07-04","PC","","","02:20:25","","","SM para centro custo","-1","310004188","",
"","31_000028688","INSERTO WDXT094008-G ACK300　","3110","0","3100147","-6","-147.60","1070","201","","4919519126","2","2025-07-04","PC","","","02:20:25","","","SM para centro custo","-6","310004188","",
"","31_000028728","INSERTO WNMA 080412 AC4015K SUMITOMO","3110","0","3100147","-6","-127.20","1070","201","","4919519126","1","2025-07-04","PC","","","02:20:25","","","SM para centro custo","-6","310004188","",
"","31_000028741","INSERTO CCMT 060208-PSS AH725","3110","0","3100147","-2","-39.22","1070","201","","4919519126","3","2025-07-04","PC","","","02:20:25","","","SM para centro custo","-2","310004188","",
"","31_000028506","RETÍFICA RETA SHALLPER - SK91","3110","0","3100115","-1","-248.78","1070","201","","4919515578","1","2025-07-04","PC","","","00:50:52","","","SM para centro custo","-1","310004188","",
"","31_000005305","INSERTO VCMT 160408-SM IC907 - ISCAR","3110","0","3100158","-2","-72.52","1070","201","","4919334416","1","2025-07-01","PC","","","00:36:24","","","SM para centro custo","-2","310004188","",
"","31_000008767","INSERTO WNMG 06T308 MP MC6015","3110","0","3100158","-2","-21.58","1070","201","","4919334416","2","2025-07-01","PC","","","00:36:24","","","SM para centro custo","-2","310004188","",
"","31_000010759","INSERTO VNMG 12T308-NF IC907","3110","0","3100158","-2","-70.18","1070","201","","4919334416","4","2025-07-01","PC","","","00:36:24","","","SM para centro custo","-2","310004188","",
"","31_000013253","INSERTO WNMG 080412 MH UE6105","3110","0","3100158","-2","-41.74","1070","201","","4919334416","3","2025-07-01","PC","","","00:36:24","","","SM para centro custo","-2","310004188","",
"","31_000021024","INSERTO TNGX 110308S-01020-WZ CBN010","3110","0","3100161","-1","-635.70","1070","201","","4919333483","1","2025-07-01","PC","","","00:05:14","","","SM para centro custo","-1","310004188","",
"","","","","","","-1","-219621.36","","","","","","","L","","","","","","","","","",
"","","","","","","-13","","","","","","","","PAK","","","","","","","","","",
"","","","","","","-2966","","","","","","","","PC","","","","","","","","","",
