"Ordem","Material","Texto breve material","Centro","Motivo do movimento","Centro custo","Qtd.  UM registro","Montante em MI","Depósito","Tipo de movimento","Estoque especial","Doc.material","Item doc.material","Data de lançamento","UM registro","Pedido","Texto cab.documento","Hora do registro","Lote","Referência","Txt.tipo movimento","Quantidade","Nome do usuário","Fornecedor",
"","31_000023789","INSERTO GY2M0400G080N-MM VP20RT","3110","0","3100133","-6","-220.32","1070","201","","4922907452","1","2025-09-03","PC","","","16:27:20","","","SM para centro custo","-6","310004071","",
"","31_000015192","PARAFUSO TS25   ( MITSUBISHI )","3110","0","3100124","-2","-30.26","1070","201","","4922761417","4","2025-09-01","PC","","","16:13:59","","","SM para centro custo","-2","310002839","",
"","31_000026158","INSERTO CCMT 060204 WP PV720","3110","0","3100124","-4","-67.68","1070","201","","4922761417","2","2025-09-01","PC","","","16:13:59","","","SM para centro custo","-4","310002839","",
"","31_000028845","INSERTO CNMG 120408-PF 4425","3110","0","3100124","-1","-72.00","1070","201","","4922761417","3","2025-09-01","PC","","","16:13:59","","","SM para centro custo","-1","310002839","",
"","31_000028853","INSERTO CNMG120408 HQ PV720","3110","0","3100124","-2","-38.32","1070","201","","4922761417","1","2025-09-01","PC","","","16:13:59","","","SM para centro custo","-2","310002839","",
"","31_000017962-R","FRESA T. MD. 4C. Ø10x10 (17962-TRANSF.)","3110","0","3100474","-1","0","1070","201","","4922906537","1","2025-09-03","PC","","","16:05:57","","","SM para centro custo","-1","310004071","",
"","31_000023582-R","BROCA MD D9x81xD10 (23582-AFIADA)","3110","0","3100134","-1","0","1070","201","","4922981337","1","2025-09-04","PC","","","16:02:39","","","SM para centro custo","-1","310008371","",
"","31_000001094","LIXA P/FERRO  60","3110","0","3100450","-10","-29.30","1070","201","","4922905390","2","2025-09-03","PC","","","15:38:11","","","SM para centro custo","-10","310004570","",
"","31_000001095","LIXA P/FERRO  80","3110","0","3100450","-10","-33.60","1070","201","","4922905390","1","2025-09-03","PC","","","15:38:11","","","SM para centro custo","-10","310004570","",
"","31_000028277","LOGOTIPO MUSASHI 2H24/32/54/73320","3110","0","3100118","-1","-331.92","1070","201","","4922829876","2","2025-09-02","PC","","","15:34:38","","","SM para centro custo","-1","310002839","",
"","31_000028820","LOGOTIPO DIVERSO-FI-263-CT","3110","0","3100118","-1","-339.12","1070","201","","4922829876","1","2025-09-02","PC","","","15:34:38","","","SM para centro custo","-1","310002839","",
"","31_000005438-R","FRESA FTR MD 7226-6 Ø6 (5438-TRANSF.)","3110","0","3100474","-1","0","1070","201","","4922980030","7","2025-09-04","PC","","","15:29:56","","","SM para centro custo","-1","310002839","",
"","31_000006144","FRESA FTE MD 2C Ø10x22xD10x92L 88422082","3110","0","3100474","-1","-155.97","1070","201","","4922980030","1","2025-09-04","PC","","","15:29:56","","","SM para centro custo","-1","310002839","",
"","31_000008856","PEDRA 203,2x50,8x25,4 LI-C180/320-N6V45","3110","0","3100474","-1","-20.19","1070","201","","4922980030","6","2025-09-04","PC","","","15:29:56","","","SM para centro custo","-1","310002839","",
"","31_000020415","FRESA VF-HVRB R10N0400012(MITSUBISHI)","3110","0","3100474","-1","-233.08","1070","201","","4922980030","2","2025-09-04","PC","","","15:29:56","","","SM para centro custo","-1","310002839","",
"","31_000020417","FRESA VF-2XLB R0100N060S06 (MITSUBISHI )","3110","0","3100474","-1","-129.03","1070","201","","4922980030","4","2025-09-04","PC","","","15:29:56","","","SM para centro custo","-1","310002839","",
"","31_000020419","FRESA VF-2XLB R050N060S06 (MITSUBISHI )","3110","0","3100474","-1","-134.66","1070","201","","4922980030","5","2025-09-04","PC","","","15:29:56","","","SM para centro custo","-1","310002839","",
"","31_000027585","FRESA D3XR0.5-L15 VFHVRBD0300R05N015","3110","0","3100474","-1","-236.05","1070","201","","4922980030","3","2025-09-04","PC","","","15:29:56","","","SM para centro custo","-1","310002839","",
"","31_000015192","PARAFUSO TS25   ( MITSUBISHI )","3110","0","3100156","-2","-30.26","1070","201","","4922904815","5","2025-09-03","PC","","","15:26:52","","","SM para centro custo","-2","310004570","",
"","31_000023083","INSERTO TCMT 110208-LM MC7025","3110","0","3100156","-4","-47.84","1070","201","","4922904815","4","2025-09-03","PC","","","15:26:52","","","SM para centro custo","-4","310004570","",
"","31_000023789","INSERTO GY2M0400G080N-MM VP20RT","3110","0","3100156","-5","-183.60","1070","201","","4922904815","3","2025-09-03","PC","","","15:26:52","","","SM para centro custo","-5","310004570","",
"","31_000024583","BROCA CALIB MD D4,1xD4,20x62 88424001-T5","3110","0","3100126","-2","-253.22","1070","201","","4922829521","3","2025-09-02","PC","","","15:26:13","","","SM para centro custo","-2","310004071","",
"","31_000028816","INSERTO CCMT 060204 SM IC907","3110","0","3100152","-2","-40.92","1070","201","","4922829521","2","2025-09-02","PC","","","15:26:13","","","SM para centro custo","-2","310004071","",
"","31_000028905","INSERTO CCMT09T308N SU AC8025P","3110","0","3100152","-2","-34.68","1070","201","","4922829521","1","2025-09-02","PC","","","15:26:13","","","SM para centro custo","-2","310004071","",
"","31_000000254","BROCA PAR. AR 4,0 DIN338 TWILL / DORMER","3110","0","3100151","-1","-3.89","1070","201","","4922979601","1","2025-09-04","PC","","","15:21:55","","","SM para centro custo","-1","310002839","",
"","31_000028718","BRUNIDOR 3,5x8,65x30 S AB N60202","3110","0","3100157","-8","-619.12","1070","201","","4922904554","1","2025-09-03","PC","","","15:19:09","","","SM para centro custo","-8","310004570","",
"","31_000028647","BRUNIDOR 3,5x7,1x30x1,5 B64/AZ/D/75","3110","0","3100132","-8","-946.00","1070","201","","4922829205","1","2025-09-02","PC","","","15:18:42","","","SM para centro custo","-8","310002839","",
"","31_000028718","BRUNIDOR 3,5x8,65x30 S AB N60202","3110","0","3100157","-8","-619.12","1070","201","","4922829013","1","2025-09-02","PC","","","15:13:39","","","SM para centro custo","-8","310002839","",
"","31_000019499","INSERTO AOMT 030204 - N - 45DT IC1008","3110","0","3100173","-1","-32.88","1070","201","","4922828887","1","2025-09-02","PC","","","15:09:41","","","SM para centro custo","-1","310002839","",
"","31_000019500","INSERTO AOMT 060204 - 45DT IC508","3110","0","3100173","-3","-133.32","1070","201","","4922828887","2","2025-09-02","PC","","","15:09:41","","","SM para centro custo","-3","310002839","",
"","31_000026723","INSERTO ICP 106 IC908","3110","0","3100173","-2","-727.20","1070","201","","4922828887","4","2025-09-02","PC","","","15:09:41","","","SM para centro custo","-2","310002839","",
"","31_000027193","INSERTO CCMT 060202 PF IC907","3110","0","3100173","-4","-92.00","1070","201","","4922828887","3","2025-09-02","PC","","","15:09:41","","","SM para centro custo","-4","310002839","",
"","31_000027158","INSERTO CNMG 120412-RK MC5005","3110","0","3100122","-3","-54.57","1070","201","","4922758551","1","2025-09-01","PC","","","14:52:30","","","SM para centro custo","-3","310002839","",
"","31_000013245","INSERTO TNMG 160408 SA UE6105","3110","0","3100141","-3","-43.71","1070","201","","4922828113","3","2025-09-02","PC","","","14:47:10","","","SM para centro custo","-3","310008371","",
"","31_000022901","INSERTO TNMG 160412-SA UE6105","3110","0","3100141","-5","-72.65","1070","201","","4922828113","1","2025-09-02","PC","","","14:47:10","","","SM para centro custo","-5","310008371","",
"","31_000023083","INSERTO TCMT 110208-LM MC7025","3110","0","3100141","-5","-59.80","1070","201","","4922828113","2","2025-09-02","PC","","","14:47:10","","","SM para centro custo","-5","310008371","",
"","31_000001959","INSERTO TNGA 160408-HTI 05T","3110","0","3100474","-5","-92.35","1070","201","","4922902587","1","2025-09-03","PC","","","14:38:39","","","SM para centro custo","-5","310004570","",
"","31_000026636","CUNHA CN003 CPT24 P/ MWLNR/L","3110","0","3100474","-1","-78.97","1070","201","","4922902587","2","2025-09-03","PC","","","14:38:39","","","SM para centro custo","-1","310004570","",
"","31_000001994","PORTA FERR. SVJCR 2525-16","3110","0","3100155","-1","-241.67","1070","201","","4922827478","1","2025-09-02","PC","","","14:36:45","","","SM para centro custo","-1","310008371","",
"","31_000005305","INSERTO VCMT 160408-SM IC907 - ISCAR","3110","0","3100155","-1","-36.26","1070","201","","4922827478","2","2025-09-02","PC","","","14:36:45","","","SM para centro custo","-1","310008371","",
"","31_000022677","PINO DO CALÇO PI36185 ( CCP33 ) p/ MTJNR","3110","0","3100474","-2","-65.82","1070","201","","4922977586","2","2025-09-04","PC","","","14:35:52","","","SM para centro custo","-2","310008371","",
"","31_000013246","INSERTO TNMG 160408 MA UE6020","3110","0","3100131","-3","-46.56","1070","201","","4922902320","2","2025-09-03","PC","","","14:33:53","","","SM para centro custo","-3","310004570","",
"","31_000023720","INSERTO GY2M0400G040N-MM VP20RT","3110","0","3100131","-6","-218.88","1070","201","","4922902320","5","2025-09-03","PC","","","14:33:53","","","SM para centro custo","-6","310004570","",
"","31_000026158","INSERTO CCMT 060204 WP PV720","3110","0","3100131","-3","-50.76","1070","201","","4922902320","1","2025-09-03","PC","","","14:33:53","","","SM para centro custo","-3","310004570","",
"","31_000028905","INSERTO CCMT09T308N SU AC8025P","3110","0","3100131","-2","-34.68","1070","201","","4922902320","3","2025-09-03","PC","","","14:33:53","","","SM para centro custo","-2","310004570","",
"","31_000029073","INSERTO GY2M0600J080N-MS VP20RT","3110","0","3100131","-1","-52.18","1070","201","","4922902320","4","2025-09-03","PC","","","14:33:53","","","SM para centro custo","-1","310004570","",
"","31_000013245","INSERTO TNMG 160408 SA UE6105","3110","0","3100133","-3","-43.71","1070","201","","4922757713","2","2025-09-01","PC","","","14:30:03","","","SM para centro custo","-3","310002839","",
"","31_000022901","INSERTO TNMG 160412-SA UE6105","3110","0","3100133","-3","-43.59","1070","201","","4922757713","1","2025-09-01","PC","","","14:30:03","","","SM para centro custo","-3","310002839","",
"","31_000025750","INSERTO SOMX 063005-UM VP15TF","3110","0","3100148","-4","-107.56","1070","201","","4922826845","3","2025-09-02","PC","","","14:25:47","","","SM para centro custo","-4","310008371","",
"","31_000026545","INSERTO TPGH 110304L FS  VP15TF","3110","0","3100148","-2","-32.12","1070","201","","4922826845","2","2025-09-02","PC","","","14:25:47","","","SM para centro custo","-2","310008371","",
"","31_000027015","INSERTO DNMG 150412-KH CA320","3110","0","3100148","-3","-74.73","1070","201","","4922826845","1","2025-09-02","PC","","","14:25:47","","","SM para centro custo","-3","310008371","",
"","31_000027590","INSERTO VNMG 160408 MS MP9005","3110","0","3100173","-2","-52.72","1070","201","","4922901411","1","2025-09-03","PC","","","14:17:06","","","SM para centro custo","-2","310004570","",
"","31_000029074","INSERTO TNMG 160412-RK MC5115","3110","0","3100173","-3","-52.08","1070","201","","4922901411","2","2025-09-03","PC","","","14:17:06","","","SM para centro custo","-3","310004570","",
"","31_000003045","INSERTO TNMG 160404-SA UE 6105","3110","0","3100128","-3","-46.56","1070","201","","4922826358","2","2025-09-02","PC","","","14:15:05","","","SM para centro custo","-3","310008371","",
"","31_000008855","CHAVE TORX T9/5 p/SVJNL-12","3110","0","3100128","-1","-15.40","1070","201","","4922826358","3","2025-09-02","PC","","","14:15:05","","","SM para centro custo","-1","310008371","",
"","31_000023736","INSERTO WNMG 080408-MA MC6015","3110","0","3100128","-4","-83.44","1070","201","","4922826358","1","2025-09-02","PC","","","14:15:05","","","SM para centro custo","-4","310008371","",
"","31_000018313","FRESA FTR MD Ø11x25xD12x75L XTR 88422084","3110","0","3100471","-1","-151.95","1070","201","","4922826259","1","2025-09-02","PC","","","14:12:34","","","SM para centro custo","-1","310004071","",
"","31_000004381","INSERTO VCMW 160408 HTI10","3110","0","3100474","-3","-48.66","1070","201","","4922901174","4","2025-09-03","PC","","","14:12:30","","","SM para centro custo","-3","310004570","",
"","31_000005963","INSERTO TPGX 090208-HTI05T (MITSUBISHI)","3110","0","3100474","-3","-56.88","1070","201","","4922901174","6","2025-09-03","PC","","","14:12:30","","","SM para centro custo","-3","310004570","",
"","31_000006170","INSERTO TPGX 110308-HTI05T","3110","0","3100474","-3","-50.04","1070","201","","4922901174","5","2025-09-03","PC","","","14:12:30","","","SM para centro custo","-3","310004570","",
"","31_000000095","CARACOL 102HC159/2","3110","0","3100461","-1","-6917.59","1070","201","","4922756784","1","2025-09-01","PC","","","14:08:51","","","SM para centro custo","-1","310002839","",
"","31_000000346","DISCO DE CORTE 230X2X32MM SK6AA","3110","0","3100172","-10","-145.40","1070","201","","4922900909","1","2025-09-03","PC","","","14:08:37","","","SM para centro custo","-10","310004570","",
"","31_000005305","INSERTO VCMT 160408-SM IC907 - ISCAR","3110","0","3100159","-6","-217.56","1070","201","","4922900628","1","2025-09-03","PC","","","14:05:39","","","SM para centro custo","-6","310004570","",
"","31_000028713","INSERTO CCMT 060204E-FF2 TT010","3110","0","3100159","-4","-86.52","1070","201","","4922900628","2","2025-09-03","PC","","","14:05:39","","","SM para centro custo","-4","310004570","",
"","31_000006112","INSERTO PENTA 24N247 JO20 IC908","3110","0","3100157","-2","-273.98","1070","201","","4922975244","1","2025-09-04","PC","","","13:49:08","","","SM para centro custo","-2","310008371","",
"","31_000012717","INSERTO TCMT 110204-SM IC908","3110","0","3100157","-4","-82.16","1070","201","","4922975244","2","2025-09-04","PC","","","13:49:08","","","SM para centro custo","-4","310008371","",
"","31_000018867","INSERTO SOMX 070305-DT IC808","3110","0","3100157","-3","-141.09","1070","201","","4922975244","3","2025-09-04","PC","","","13:49:08","","","SM para centro custo","-3","310008371","",
"","31_000020767","INSERTO TGMF 304 IC808 - ISCAR","3110","0","3100157","-5","-222.35","1070","201","","4922975244","4","2025-09-04","PC","","","13:49:08","","","SM para centro custo","-5","310008371","",
"","31_000016150","PORTA FERR.SVJNL 2525K-12F","3110","0","3100155","-1","-589.97","1070","201","","4922755974","1","2025-09-01","PC","","","13:48:55","","","SM para centro custo","-1","310008371","",
"","31_000029004","LIXA FITA ZYYR11 1500x0050 GR 0100","3110","0","3100172","-1","-35.03","1070","201","","4922899642","1","2025-09-03","PC","","","13:43:49","","","SM para centro custo","-1","310004570","",
"","31_000029074","INSERTO TNMG 160412-RK MC5115","3110","0","3100129","-4","-69.44","1070","201","","4922899337","1","2025-09-03","PC","","","13:37:28","","","SM para centro custo","-4","310004570","",
"","31_000008767","INSERTO WNMG 06T308 MP MC6015","3110","0","3100129","-1","-10.79","1070","201","","4922898559","2","2025-09-03","PC","","","13:22:58","","","SM para centro custo","-1","310004570","",
"","31_000025838","INSERTO HNMG 050408-GU TT7015","3110","0","3100129","-2","-78.90","1070","201","","4922898559","1","2025-09-03","PC","","","13:22:58","","","SM para centro custo","-2","310004570","",
"","31_000009799","INSERTO TNMG 160412-GH UC5115","3110","0","3100125","-6","-82.80","1070","201","","4922823596","2","2025-09-02","PC","","","13:18:19","","","SM para centro custo","-6","310002839","",
"","31_000023054","INSERTO CCMT 09T304-MM MC7025","3110","0","3100125","-6","-71.88","1070","201","","4922823596","3","2025-09-02","PC","","","13:18:19","","","SM para centro custo","-6","310002839","",
"","31_000026158","INSERTO CCMT 060204 WP PV720","3110","0","3100125","-6","-101.52","1070","201","","4922823596","1","2025-09-02","PC","","","13:18:19","","","SM para centro custo","-6","310002839","",
"","31_000028905","INSERTO CCMT09T308N SU AC8025P","3110","0","3100125","-6","-104.04","1070","201","","4922823596","4","2025-09-02","PC","","","13:18:19","","","SM para centro custo","-6","310002839","",
"","31_000001458","PARAFUSO 5513.020.05 - SANDVIK","3110","0","3100173","-1","-30.59","1070","201","","4922823113","1","2025-09-02","PC","","","13:09:04","","","SM para centro custo","-1","310002839","",
"","31_000027590","INSERTO VNMG 160408 MS MP9005","3110","0","3100173","-3","-79.08","1070","201","","4922897789","2","2025-09-03","PC","","","13:05:38","","","SM para centro custo","-3","310004570","",
"","31_000029074","INSERTO TNMG 160412-RK MC5115","3110","0","3100173","-4","-69.44","1070","201","","4922897789","1","2025-09-03","PC","","","13:05:38","","","SM para centro custo","-4","310004570","",
"","31_000005305","INSERTO VCMT 160408-SM IC907 - ISCAR","3110","0","3100173","-5","-181.30","1070","201","","4922972524","2","2025-09-04","PC","","","12:56:47","","","SM para centro custo","-5","310008371","",
"","31_000028641","INSERTO TNMG 160412N EG AC6030M","3110","0","3100173","-6","-98.40","1070","201","","4922972524","1","2025-09-04","PC","","","12:56:47","","","SM para centro custo","-6","310008371","",
"","31_000025541","BROCA MD Ø 14,1X65XD14X115L ALCRONA","3110","0","3100118","-4","-1550.00","1070","201","","4922897169","1","2025-09-03","PC","","","12:55:20","","","SM para centro custo","-4","310002839","",
"","31_000028812","SERRA CIRCULAR.285 x 2,0 x 1,7 x 32 x 60","3110","0","3100111","-1","-798.47","1070","201","","4922821848","1","2025-09-02","PC","","","12:47:14","","","SM para centro custo","-1","310002839","",
"","31_000012717","INSERTO TCMT 110204-SM IC908","3110","0","3100157","-4","-82.16","1070","201","","4922971540","3","2025-09-04","PC","","","12:41:12","","","SM para centro custo","-4","310004188","",
"","31_000018867","INSERTO SOMX 070305-DT IC808","3110","0","3100157","-4","-188.12","1070","201","","4922971540","2","2025-09-04","PC","","","12:41:12","","","SM para centro custo","-4","310004188","",
"","31_000023789","INSERTO GY2M0400G080N-MM VP20RT","3110","0","3100157","-5","-183.60","1070","201","","4922971540","1","2025-09-04","PC","","","12:41:12","","","SM para centro custo","-5","310004188","",
"","31_000028141","REBOLO ANEL 457X100X355,6-406,2X60 C/REB","3110","0","3100173","-2","-6694.60","1070","201","","4922971130","1","2025-09-04","PAR","","","12:36:10","","","SM para centro custo","-2","310004188","",
"","31_000013570","REBOLO ANEL 457,2x100x355,2 IPA46J128493","3110","0","3100173","-1","-3447.09","1070","201","","4922821190","1","2025-09-02","PC","","","12:35:59","","","SM para centro custo","-1","310004188","",
"","31_000006112","INSERTO PENTA 24N247 JO20 IC908","3110","0","3100157","-2","-273.98","1070","201","","4922895887","2","2025-09-03","PC","","","12:35:25","","","SM para centro custo","-2","310002839","",
"","31_000018867","INSERTO SOMX 070305-DT IC808","3110","0","3100157","-2","-94.06","1070","201","","4922895887","3","2025-09-03","PC","","","12:35:25","","","SM para centro custo","-2","310002839","",
"","31_000023789","INSERTO GY2M0400G080N-MM VP20RT","3110","0","3100157","-4","-146.88","1070","201","","4922895887","1","2025-09-03","PC","","","12:35:25","","","SM para centro custo","-4","310002839","",
"","31_000028277","LOGOTIPO MUSASHI 2H24/32/54/73320","3110","0","3100118","-1","-331.92","1070","201","","4922752055","1","2025-09-01","PC","","","12:34:09","","","SM para centro custo","-1","310004188","",
"","31_000023293","CARACOL 20HE20/18 CR1G039339","3110","0","3100461","1","5338.57","1070","202","","4922820757","1","2025-09-01","PC","","","12:31:35","","","DM para centro custo","1","310004188","",
"","31_000000185","MACHO MAQ. M6+0,05 DIN 371","3110","0","3100135","-2","-261.44","1070","201","","4922751683","1","2025-09-01","PC","","","12:30:51","","","SM para centro custo","-2","310004188","",
"","31_000027590","INSERTO VNMG 160408 MS MP9005","3110","0","3100173","-4","-105.44","1070","201","","4922820207","2","2025-09-02","PC","","","12:23:50","","","SM para centro custo","-4","310002839","",
"","31_000029074","INSERTO TNMG 160412-RK MC5115","3110","0","3100173","-4","-69.44","1070","201","","4922820207","1","2025-09-02","PC","","","12:23:50","","","SM para centro custo","-4","310002839","",
"","31_000006112","INSERTO PENTA 24N247 JO20 IC908","3110","0","3100157","-2","-273.98","1070","201","","4922819849","3","2025-09-02","PC","","","12:18:34","","","SM para centro custo","-2","310008371","",
"","31_000018867","INSERTO SOMX 070305-DT IC808","3110","0","3100157","-5","-235.15","1070","201","","4922819849","1","2025-09-02","PC","","","12:18:34","","","SM para centro custo","-5","310008371","",
"","31_000020767","INSERTO TGMF 304 IC808 - ISCAR","3110","0","3100157","-5","-222.35","1070","201","","4922819849","2","2025-09-02","PC","","","12:18:34","","","SM para centro custo","-5","310008371","",
"","31_000028816","INSERTO CCMT 060204 SM IC907","3110","0","3100152","-4","-81.84","1070","201","","4922894491","2","2025-09-03","PC","","","12:14:28","","","SM para centro custo","-4","310002839","",
"","31_000028905","INSERTO CCMT09T308N SU AC8025P","3110","0","3100152","-8","-138.72","1070","201","","4922894491","1","2025-09-03","PC","","","12:14:28","","","SM para centro custo","-8","310002839","",
"","31_000028894","BROCHA 6 BS 40/8","3110","0","3100461","1","5009.40","1070","202","","4922894309","1","2025-09-03","PC","","","12:12:05","","","DM para centro custo","1","310002839","",
"","31_000018446","INSERTO TPMT110308GP PV710","3110","0","3100125","-2","-29.32","1070","201","","4922749919","2","2025-09-01","PC","","","11:56:42","","","SM para centro custo","-2","310004188","",
"","31_000023054","INSERTO CCMT 09T304-MM MC7025","3110","0","3100125","-2","-23.96","1070","201","","4922749919","1","2025-09-01","PC","","","11:56:42","","","SM para centro custo","-2","310004188","",
"","31_000008767","INSERTO WNMG 06T308 MP MC6015","3110","0","3100129","-2","-21.58","1070","201","","4922818471","3","2025-09-02","PC","","","11:55:27","","","SM para centro custo","-2","310004188","",
"","31_000025808","INSERTO WNMG 06T304-MS US7020","3110","0","3100129","-3","-31.53","1070","201","","4922818471","4","2025-09-02","PC","","","11:55:27","","","SM para centro custo","-3","310004188","",
"","31_000025838","INSERTO HNMG 050408-GU TT7015","3110","0","3100129","-1","-39.45","1070","201","","4922818471","2","2025-09-02","PC","","","11:55:27","","","SM para centro custo","-1","310004188","",
"","31_000026158","INSERTO CCMT 060204 WP PV720","3110","0","3100129","-1","-16.92","1070","201","","4922818471","1","2025-09-02","PC","","","11:55:27","","","SM para centro custo","-1","310004188","",
"","31_000021024-R","INSERTO TNGX 11030 CBN060 (21024-AFIADA)","3110","0","3100133","-4","0","1070","201","","4922749679","1","2025-09-01","PC","","","11:55:13","","","SM para centro custo","-4","310004188","",
"","31_000010732","FRESA WOOD. 13,5x2,5xR0,2","3110","0","3100121","-1","-452.83","1070","201","","4922749546","1","2025-09-01","PC","","","11:47:10","","","SM para centro custo","-1","310004188","",
"","31_000028718","BRUNIDOR 3,5x8,65x30 S AB N60202","3110","0","3100157","-8","-619.12","1070","201","","4922749458","1","2025-09-01","PC","","","11:45:25","","","SM para centro custo","-8","310004188","",
"","31_000001458","PARAFUSO 5513.020.05 - SANDVIK","3110","0","3100147","-1","-30.59","1070","201","","4922891587","1","2025-09-03","PC","","","11:24:01","","","SM para centro custo","-1","310004188","",
"","31_000028685","INSERTO TPMT110308PS GT9530","3110","0","3100147","-1","-20.28","1070","201","","4922891587","4","2025-09-03","PC","","","11:24:01","","","SM para centro custo","-1","310004188","",
"","31_000028687","INSERTO WDXT063006-G-ACK300","3110","0","3100147","-4","-79.36","1070","201","","4922891587","2","2025-09-03","PC","","","11:24:01","","","SM para centro custo","-4","310004188","",
"","31_000028691"," MACHO A-POT M 10 X 1.25 5P.0i","3110","0","3100147","-2","-470.52","1070","201","","4922891587","5","2025-09-03","PC","","","11:24:01","","","SM para centro custo","-2","310004188","",
"","31_000028742","INSERTO DCMT 11T312-PS AH8005","3110","0","3100147","-7","-175.35","1070","201","","4922891587","9","2025-09-03","PC","","","11:24:01","","","SM para centro custo","-7","310004188","",
"","31_000028743","INSERTO TPGW 110304 TH10","3110","0","3100147","-2","-59.08","1070","201","","4922891587","3","2025-09-03","PC","","","11:24:01","","","SM para centro custo","-2","310004188","",
"","31_000028818","BROCA ESC. MD 8,8x17x7x39x12x144","3110","0","3100147","-2","-942.18","1070","201","","4922891587","6","2025-09-03","PC","","","11:24:01","","","SM para centro custo","-2","310004188","",
"","31_000028897","INSERTO DNMG150412 M6 TP1501","3110","0","3100147","-4","-229.64","1070","201","","4922891587","8","2025-09-03","PC","","","11:24:01","","","SM para centro custo","-4","310004188","",
"","31_000028965","INSERTO WNMG060408 N-FB-T-1500A","3110","0","3100147","-3","-73.98","1070","201","","4922891587","7","2025-09-03","PC","","","11:24:01","","","SM para centro custo","-3","310004188","",
"","31_000024800","INSERTO CCMT 09T308-CM T515","3110","0","3100147","-2","-46.38","1070","201","","4922748052","5","2025-09-01","PC","","","11:10:28","","","SM para centro custo","-2","310004188","",
"","31_000028680","INSERTO DCMT11T308-CM T5115","3110","0","3100147","-1","-24.64","1070","201","","4922748052","4","2025-09-01","PC","","","11:10:28","","","SM para centro custo","-1","310004188","",
"","31_000028688","INSERTO WDXT094008-G ACK300　","3110","0","3100147","-2","-49.20","1070","201","","4922748052","2","2025-09-01","PC","","","11:10:28","","","SM para centro custo","-2","310004188","",
"","31_000028728","INSERTO WNMA 080412 AC4015K SUMITOMO","3110","0","3100147","-8","-169.60","1070","201","","4922748052","1","2025-09-01","PC","","","11:10:28","","","SM para centro custo","-8","310004188","",
"","31_000028741","INSERTO CCMT 060208-PSS AH725","3110","0","3100147","-4","-78.44","1070","201","","4922748052","3","2025-09-01","PC","","","11:10:28","","","SM para centro custo","-4","310004188","",
"","31_000024583","BROCA CALIB MD D4,1xD4,20x62 88424001-T5","3110","0","3100126","-1","-126.61","1070","201","","4922747822","1","2025-09-01","PC","","","11:06:25","","","SM para centro custo","-1","310004188","",
"","31_000001600","PORTA FERRAMENTA MTJNR 2525 M-16","3110","0","3100155","-1","-187.58","1070","201","","4922747821","1","2025-09-01","PC","","","11:05:41","","","SM para centro custo","-1","310004188","",
"","31_000001948","CHAVE TORX T-15 5680.049-01","3110","0","3100131","-1","-16.79","1070","201","","4922747631","10","2025-09-01","PC","","","10:58:52","","","SM para centro custo","-1","310008371","",
"","31_000003045","INSERTO TNMG 160404-SA UE 6105","3110","0","3100131","-2","-31.04","1070","201","","4922747631","9","2025-09-01","PC","","","10:58:52","","","SM para centro custo","-2","310008371","",
"","31_000013246","INSERTO TNMG 160408 MA UE6020","3110","0","3100131","-2","-31.04","1070","201","","4922747631","7","2025-09-01","PC","","","10:58:52","","","SM para centro custo","-2","310008371","",
"","31_000026158","INSERTO CCMT 060204 WP PV720","3110","0","3100131","-5","-84.60","1070","201","","4922747631","8","2025-09-01","PC","","","10:58:52","","","SM para centro custo","-5","310008371","",
"","31_000028142","INSERTO CCMT 09T304-LS MP 9015","3110","0","3100131","-3","-36.24","1070","201","","4922747631","5","2025-09-01","PC","","","10:58:52","","","SM para centro custo","-3","310008371","",
"","31_000028905","INSERTO CCMT09T308N SU AC8025P","3110","0","3100131","-4","-69.36","1070","201","","4922747631","6","2025-09-01","PC","","","10:58:52","","","SM para centro custo","-4","310008371","",
"","31_000023054","INSERTO CCMT 09T304-MM MC7025","3110","0","3100126","-6","-71.88","1070","201","","4922889635","1","2025-09-03","PC","","","10:45:40","","","SM para centro custo","-6","310008371","",
"","31_000028671","INSERTO TNMG 160412 SA MC6115","3110","0","3100126","-3","-49.77","1070","201","","4922889635","2","2025-09-03","PC","","","10:45:40","","","SM para centro custo","-3","310008371","",
"","31_000021024-R","INSERTO TNGX 11030 CBN060 (21024-AFIADA)","3110","0","3100133","-4","0","1070","201","","4922888616","1","2025-09-03","PC","","","10:28:20","","","SM para centro custo","-4","310002839","",
"","31_000021908","DISCO CORTE 115x1,0x22 AI ABF-4 P/ INOX","3110","0","3100442","-10","-30.40","1070","201","","4922887825","1","2025-09-03","PC","","","10:16:09","","","SM para centro custo","-10","310002839","",
"","31_000005442","FRESA DE TOPO RETO 7226-14 Ø14,0 mm","3110","0","3100471","-1","-181.41","1070","201","","4922813026","1","2025-09-02","PC","","","10:14:05","","","SM para centro custo","-1","310002839","",
"","31_000001959","INSERTO TNGA 160408-HTI 05T","3110","0","3100474","-5","-92.35","1070","201","","4922887730","2","2025-09-03","PC","","","10:12:53","","","SM para centro custo","-5","310002839","",
"","31_000004381","INSERTO VCMW 160408 HTI10","3110","0","3100474","-3","-48.66","1070","201","","4922887730","3","2025-09-03","PC","","","10:12:53","","","SM para centro custo","-3","310002839","",
"","31_000006170","INSERTO TPGX 110308-HTI05T","3110","0","3100474","-2","-33.36","1070","201","","4922887730","4","2025-09-03","PC","","","10:12:53","","","SM para centro custo","-2","310002839","",
